windmills_id;windmills_name;size_km2;long;lat;GSRN;ID_geo;Tilsluttet;Kapa_kW;Rotor_Dia;NavHoej;TotalHoej;Fabrikat;Model;KomNr;KomNvn;Placering;Ejerlav;Mtrkl_Nr;X;Y;KoorOpr;Net_InstNr;kWh_1977;kWh_1978;kWh_1979;kWh_1980;kWh_1981;kWh_1982;kWh_1983;kWh_1984;kWh_1985;kWh_1986;kWh_1987;kWh_1988;kWh_1989;kWh_1990;kWh_1991;kWh_1992;kWh_1993;kWh_1994;kWh_1995;kWh_1996;kWh_1997;kWh_1998;kWh_1999;kWh_2000;kWh_2001;kWh_2002;kWh_2003;kWh_2004;kWh_2005;kWh_2006;kWh_2007;kWh_2008;kWh_2009;kWh_2010;kWh_2011;kWh_2012;kWh_2013;kWh_2014;jan;feb;mar;apr;maj;jun;jul;aug;sep;okt;nov;dec;kWh_2015;coords.x1;coords.x2
35;wind35;0;11.1340579435096;54.9649429054842;570714700000001697;522;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;636620.8;6092974;GST;EVV005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1340579435096;54.9649429054842
36;wind36;0;11.1243117094037;54.9760257318446;570714700000001703;523;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;635959.5;6094188;GST;EVV005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1243117094037;54.9760257318446
37;wind37;0;11.1272816241612;54.9739423879074;570714700000001710;524;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;636156.6;6093962;GST;EVV005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1272816241612;54.9739423879074
38;wind38;0;11.1302532688369;54.9718679263015;570714700000001727;525;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;636353.8;6093737;GST;EVV005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1302532688369;54.9718679263015
39;wind39;0;11.1332241318339;54.9697844138114;570714700000001734;526;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;636551;6093511;GST;EVv005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1332241318339;54.9697844138114
40;wind40;0;11.1362238689415;54.9676913293544;570714700000001741;527;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;636750.1;6093284;GST;EVV005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1362238689415;54.9676913293544
41;wind41;0;11.1391941162565;54.9656076749746;570714700000001758;528;1991-09-01;450;35;37.5;55;BONUS;450 offshore;360;Lolland;HAV;Uoplyst;hav;636947.3;6093058;GST;EVV005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362364;973000;1071182;996000;1003909;801545;1014636;852727;760909;1082091;886244.175781;935851.128906;891157.175781;1055377.136719;937145.710938;749928.158203;1035657.492188;1005902.589844;889154.886719;871055.356193;790491.059;799659.380091;747954.356235;856992.78285;96851.00127;73405.03764;84186.72164;54704.384;57025.42509;42935.92;35054.49864;28014.53973;34422.31645;26341.65736;33649.6;43607.14;610198.24182;11.1391941162565;54.9656076749746
42;wind42;0;11.4855671263591;54.5831455618852;570715000000084539;736;2010-04-21;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;660625.7;6051246;GST;WRD2 I01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.4855671263591;54.5831455618852
43;wind43;0;11.493741703703;54.5805770302478;570715000000089244;737;2010-04-24;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;661164;6050979;GST;WRD2 I02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.493741703703;54.5805770302478
44;wind44;0;11.5014109603907;54.5784409089548;570715000000089251;738;2010-04-22;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;661668;6050759;GST;WRD2 I03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5014109603907;54.5784409089548
45;wind45;0;11.5104482930276;54.5761680265612;570715000000089329;739;2010-04-10;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;662261;6050527;GST;WRD2 I04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5104482930276;54.5761680265612
46;wind46;0;11.5182919644788;54.5743778014428;570715000000089343;740;2010-04-13;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;662775;6050346;GST;WRD2 I05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5182919644788;54.5743778014428
47;wind47;0;11.5265168304541;54.572507178156;570715000000089350;741;2010-04-10;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;663314;6050157;GST;WRD2 I06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5265168304541;54.572507178156
48;wind48;0;11.5345610677355;54.5707296718283;570715000000089367;742;2010-04-02;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;663841;6049978;GST;WRD2 I07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5345610677355;54.5707296718283
49;wind49;0;11.5420695565096;54.5693045030837;570715000000089374;743;2010-04-01;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;664332;6049837;GST;WRD2 I08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5420695565096;54.5693045030837
50;wind50;0;11.550035696503;54.568031033027;570715000000089381;744;2010-04-01;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;664852;6049714;GST;WRD2 I09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.550035696503;54.568031033027
51;wind51;0;11.5579951374018;54.5666582841839;570715000000089398;745;2010-04-29;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;665372;6049580;GST;WRD2 I10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5579951374018;54.5666582841839
52;wind52;0;11.5650785469016;54.5658789507253;570715000000089404;746;2010-05-01;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;665833;6049510;GST;WRD2 I11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5650785469016;54.5658789507253
53;wind53;0;11.5729377568526;54.564893905277;570715000000089411;747;2010-05-02;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;666345;6049419;GST;WRD2 I12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5729377568526;54.564893905277
54;wind54;0;11.5803615780504;54.5641244067396;570715000000089428;748;2010-05-01;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;666828;6049351;GST;WRD2 I13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5803615780504;54.5641244067396
55;wind55;0;11.5878251067645;54.5634974406123;570715000000089435;749;2010-05-03;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;667313;6049299;GST;WRD2 I14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5878251067645;54.5634974406123
56;wind56;0;11.5949753693632;54.5630565355645;570715000000089442;750;2010-05-09;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;667777;6049267;GST;WRD2 I15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5949753693632;54.5630565355645
57;wind57;0;11.6023743636024;54.5626368236706;570715000000089459;751;2010-05-09;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;668257;6049238;GST;WRD2 I16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.6023743636024;54.5626368236706
58;wind58;0;11.6096244408833;54.5623097721165;570715000000089466;752;2010-05-09;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;668727;6049219;GST;WRD2 I17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.6096244408833;54.5623097721165
59;wind59;0;11.6169557419219;54.5622861915104;570715000000089473;753;2010-05-09;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;669201;6049234;GST;WRD2 I18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.6169557419219;54.5622861915104
60;wind60;0;11.4786267663569;54.5801595186857;570715000000089480;754;2010-05-29;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;660189;6050898;GST;WRD2 J01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.4786267663569;54.5801595186857
61;wind61;0;11.4868023155384;54.5771779016622;570715000000089497;755;2010-05-29;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;660729;6050585;GST;WRD2 J02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.4868023155384;54.5771779016622
62;wind62;0;11.4951173088164;54.5744715272004;570715000000089503;756;2010-05-29;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;661277;6050303;GST;WRD2 J03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.4951173088164;54.5744715272004
63;wind63;0;11.5035663783438;54.5719505805948;570715000000089510;757;2010-05-29;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;661833;6050042;GST;WRD2 J04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5035663783438;54.5719505805948
64;wind64;0;11.5115077789934;54.5697452314369;570715000000089527;758;2010-05-29;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;662355;6049815;GST;WRD2 J05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5115077789934;54.5697452314369
65;wind65;0;11.5199405507974;54.5674931541089;570715000000089534;759;2010-05-18;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;662909;6049584;GST;WRD2 J06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5199405507974;54.5674931541089
66;wind66;0;11.5282537739112;54.5653238868667;570715000000089541;760;2010-05-19;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;663455;6049362;GST;WRD2 J07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5282537739112;54.5653238868667
67;wind67;0;11.5361237877444;54.5635049518309;570715000000089558;761;2010-05-19;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;663971;6049178;GST;WRD2 J08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5361237877444;54.5635049518309
68;wind68;0;11.5429390265183;54.5621481897439;570715000000089565;762;2010-05-17;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;664417;6049043;GST;WRD2 J09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5429390265183;54.5621481897439
69;wind69;0;11.5528815375857;54.560095760377;570715000000089572;763;2010-06-01;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;665068;6048838;GST;WRD2 J10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5528815375857;54.560095760377
70;wind70;0;11.5605278760409;54.5589362060946;570715000000089589;764;2010-06-04;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;665567;6048727;GST;WRD2 J11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5605278760409;54.5589362060946
71;wind71;0;11.5689365435995;54.5576071398641;570715000000089596;765;2010-06-01;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;666116;6048599;GST;WRD2 J12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5689365435995;54.5576071398641
72;wind72;0;11.5770487365017;54.5564905726826;570715000000089602;766;2010-06-02;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;666645;6048494;GST;WRD2 J13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5770487365017;54.5564905726826
73;wind73;0;11.5851100467539;54.5555543454575;570715000000089619;767;2010-06-04;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;667170;6048409;GST;WRD2 J14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.5851100467539;54.5555543454575
74;wind74;0;11.593029047682;54.5548184104185;570715000000089626;768;2010-06-08;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;667685;6048346;GST;WRD2 J15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.593029047682;54.5548184104185
75;wind75;0;11.6012126112196;54.5541122226352;570715000000089633;769;2010-06-09;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;668217;6048287;GST;WRD2 J16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.6012126112196;54.5541122226352
76;wind76;0;11.6092803390091;54.5535338391847;570715000000089640;770;2010-06-09;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;668741;6048242;GST;WRD2 J17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.6092803390091;54.5535338391847
77;wind77;0;11.6174314592082;54.5532947353227;570715000000089657;771;2010-06-15;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;669269;6048235;GST;WRD2 J18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.6174314592082;54.5532947353227
78;wind78;0;11.4717286039418;54.5771632340171;570715000000089664;772;2010-06-21;2300;92.6;80;126.3;SIEMENS;SWT 2.3-93;360;Lolland;HAV;Rødsand;hav;659755;6050549;GST;WRD2 K01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4271132.965556;9260786.317778;9274953.76;8205688.729856;9117953.2362;1054091.854;793517.1189;931521.7311;660296.38;711090.1967;561851.4;702413.1878;546110.5478;661115.9356;574683.64;971581.5;1289857;9458130.4919;11.4717286039418;54.5771632340171
